pca_components,min_cluster_size,min_samples,method,epsilon,n_clusters,n_noise,coverage,dbcv,base_score,count_penalty,final_score
UMAP-10D,60,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,60,10,leaf,0.0,7,273,0.7502,0.2148,0.1612,0.5714,0.0921
UMAP-10D,60,10,leaf,0.3,7,273,0.7502,0.2148,0.1612,0.5714,0.0921
UMAP-10D,60,10,leaf,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,60,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,80,1,eom,0.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,1,eom,0.3,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,1,eom,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,1,eom,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,1,leaf,0.0,3,268,0.7548,0.3819,0.2883,0.8696,0.2507
UMAP-10D,80,1,leaf,0.3,3,268,0.7548,0.3819,0.2883,0.8696,0.2507
UMAP-10D,80,1,leaf,0.5,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,1,leaf,1.0,2,2,0.9982,0.0514,0.0514,1.0,0.0514
UMAP-10D,80,3,eom,0.0,3,13,0.9881,0.0174,0.0172,0.8696,0.0149
UMAP-10D,80,3,eom,0.3,3,13,0.9881,0.0174,0.0172,0.8696,0.0149
UMAP-10D,80,3,eom,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,80,3,eom,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,80,3,leaf,0.0,5,483,0.5581,0.0803,0.0448,0.6897,0.0309
UMAP-10D,80,3,leaf,0.3,5,483,0.5581,0.0803,0.0448,0.6897,0.0309
UMAP-10D,80,3,leaf,0.5,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,80,3,leaf,1.0,2,10,0.9909,0.0119,0.0117,1.0,0.0117
UMAP-10D,80,5,eom,0.0,4,30,0.9726,0.0146,0.0142,0.7692,0.0109
UMAP-10D,80,5,eom,0.3,4,30,0.9726,0.0146,0.0142,0.7692,0.0109
UMAP-10D,80,5,eom,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,80,5,eom,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,80,5,leaf,0.0,5,328,0.6999,0.0818,0.0573,0.6897,0.0395
UMAP-10D,80,5,leaf,0.3,5,328,0.6999,0.0818,0.0573,0.6897,0.0395
UMAP-10D,80,5,leaf,0.5,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,80,5,leaf,1.0,2,12,0.989,0.0059,0.0059,1.0,0.0059
UMAP-10D,80,10,eom,0.0,3,44,0.9597,0.3544,0.3402,0.8696,0.2958
UMAP-10D,80,10,eom,0.3,3,44,0.9597,0.3544,0.3402,0.8696,0.2958
UMAP-10D,80,10,eom,0.5,3,44,0.9597,0.3544,0.3402,0.8696,0.2958
UMAP-10D,80,10,eom,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-10D,80,10,leaf,0.0,5,171,0.8435,0.0713,0.0601,0.6897,0.0415
UMAP-10D,80,10,leaf,0.3,5,171,0.8435,0.0713,0.0601,0.6897,0.0415
UMAP-10D,80,10,leaf,0.5,4,97,0.9113,0.0081,0.0074,0.7692,0.0057
UMAP-10D,80,10,leaf,1.0,2,20,0.9817,0.0035,0.0034,1.0,0.0034
UMAP-15D,10,1,eom,0.0,33,149,0.8637,0.123,0.1063,0.177,0.0188
UMAP-15D,10,1,eom,0.3,20,75,0.9314,0.1017,0.0948,0.2703,0.0256
UMAP-15D,10,1,eom,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,10,1,eom,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,10,1,leaf,0.0,42,213,0.8051,0.1051,0.0846,0.1429,0.0121
UMAP-15D,10,1,leaf,0.3,20,75,0.9314,0.1017,0.0948,0.2703,0.0256
UMAP-15D,10,1,leaf,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,10,1,leaf,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,10,3,eom,0.0,34,214,0.8042,0.1675,0.1347,0.1724,0.0232
UMAP-15D,10,3,eom,0.3,26,149,0.8637,0.0813,0.0702,0.2174,0.0153
UMAP-15D,10,3,eom,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,10,3,eom,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,10,3,leaf,0.0,41,263,0.7594,0.1345,0.1022,0.146,0.0149
UMAP-15D,10,3,leaf,0.3,26,149,0.8637,0.0813,0.0702,0.2174,0.0153
UMAP-15D,10,3,leaf,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,10,3,leaf,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,10,5,eom,0.0,26,260,0.7621,0.1709,0.1302,0.2174,0.0283
UMAP-15D,10,5,eom,0.3,23,247,0.774,0.1721,0.1332,0.241,0.0321
UMAP-15D,10,5,eom,0.5,5,19,0.9826,0.0371,0.0365,0.6897,0.0252
UMAP-15D,10,5,eom,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,10,5,leaf,0.0,33,335,0.6935,0.1024,0.071,0.177,0.0126
UMAP-15D,10,5,leaf,0.3,26,264,0.7585,0.1534,0.1163,0.2174,0.0253
UMAP-15D,10,5,leaf,0.5,5,19,0.9826,0.0371,0.0365,0.6897,0.0252
UMAP-15D,10,5,leaf,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,10,10,eom,0.0,13,154,0.8591,0.0722,0.062,0.3774,0.0234
UMAP-15D,10,10,eom,0.3,13,154,0.8591,0.0722,0.062,0.3774,0.0234
UMAP-15D,10,10,eom,0.5,6,65,0.9405,0.0138,0.013,0.625,0.0081
UMAP-15D,10,10,eom,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,10,10,leaf,0.0,26,474,0.5663,0.1605,0.0909,0.2174,0.0198
UMAP-15D,10,10,leaf,0.3,24,416,0.6194,0.1912,0.1184,0.2326,0.0275
UMAP-15D,10,10,leaf,0.5,6,65,0.9405,0.0138,0.013,0.625,0.0081
UMAP-15D,10,10,leaf,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,15,1,eom,0.0,25,135,0.8765,0.0941,0.0824,0.2247,0.0185
UMAP-15D,15,1,eom,0.3,17,101,0.9076,0.0953,0.0865,0.3077,0.0266
UMAP-15D,15,1,eom,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,15,1,eom,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,15,1,leaf,0.0,31,192,0.8243,0.1106,0.0911,0.1869,0.017
UMAP-15D,15,1,leaf,0.3,17,101,0.9076,0.0953,0.0865,0.3077,0.0266
UMAP-15D,15,1,leaf,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,15,1,leaf,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,15,3,eom,0.0,26,225,0.7941,0.1044,0.0829,0.2174,0.018
UMAP-15D,15,3,eom,0.3,21,195,0.8216,0.0653,0.0536,0.2597,0.0139
UMAP-15D,15,3,eom,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,15,3,eom,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,15,3,leaf,0.0,28,267,0.7557,0.1024,0.0774,0.2041,0.0158
UMAP-15D,15,3,leaf,0.3,21,195,0.8216,0.0653,0.0536,0.2597,0.0139
UMAP-15D,15,3,leaf,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,15,3,leaf,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,15,5,eom,0.0,21,282,0.742,0.1802,0.1337,0.2597,0.0347
UMAP-15D,15,5,eom,0.3,19,270,0.753,0.162,0.122,0.2817,0.0344
UMAP-15D,15,5,eom,0.5,5,19,0.9826,0.0371,0.0365,0.6897,0.0252
UMAP-15D,15,5,eom,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,15,5,leaf,0.0,25,334,0.6944,0.1314,0.0912,0.2247,0.0205
UMAP-15D,15,5,leaf,0.3,20,283,0.7411,0.1426,0.1057,0.2703,0.0286
UMAP-15D,15,5,leaf,0.5,5,19,0.9826,0.0371,0.0365,0.6897,0.0252
UMAP-15D,15,5,leaf,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,15,10,eom,0.0,13,154,0.8591,0.0722,0.062,0.3774,0.0234
UMAP-15D,15,10,eom,0.3,13,154,0.8591,0.0722,0.062,0.3774,0.0234
UMAP-15D,15,10,eom,0.5,6,65,0.9405,0.0138,0.013,0.625,0.0081
UMAP-15D,15,10,eom,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,15,10,leaf,0.0,23,438,0.5993,0.1489,0.0893,0.241,0.0215
UMAP-15D,15,10,leaf,0.3,22,399,0.6349,0.1977,0.1255,0.25,0.0314
UMAP-15D,15,10,leaf,0.5,6,65,0.9405,0.0138,0.013,0.625,0.0081
UMAP-15D,15,10,leaf,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,25,1,eom,0.0,19,182,0.8335,0.0911,0.0759,0.2817,0.0214
UMAP-15D,25,1,eom,0.3,15,139,0.8728,0.0939,0.082,0.339,0.0278
UMAP-15D,25,1,eom,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,25,1,eom,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,25,1,leaf,0.0,20,206,0.8115,0.0864,0.0701,0.2703,0.019
UMAP-15D,25,1,leaf,0.3,15,139,0.8728,0.0939,0.082,0.339,0.0278
UMAP-15D,25,1,leaf,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,25,1,leaf,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,25,3,eom,0.0,19,233,0.7868,0.0906,0.0713,0.2817,0.0201
UMAP-15D,25,3,eom,0.3,17,217,0.8015,0.0488,0.0391,0.3077,0.012
UMAP-15D,25,3,eom,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,25,3,eom,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,25,3,leaf,0.0,20,260,0.7621,0.0914,0.0697,0.2703,0.0188
UMAP-15D,25,3,leaf,0.3,17,217,0.8015,0.0488,0.0391,0.3077,0.012
UMAP-15D,25,3,leaf,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,25,3,leaf,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,25,5,eom,0.0,12,101,0.9076,0.1225,0.1112,0.4,0.0445
UMAP-15D,25,5,eom,0.3,11,93,0.9149,0.123,0.1125,0.4255,0.0479
UMAP-15D,25,5,eom,0.5,4,19,0.9826,0.073,0.0717,0.7692,0.0552
UMAP-15D,25,5,eom,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,25,5,leaf,0.0,18,308,0.7182,0.2056,0.1477,0.2941,0.0434
UMAP-15D,25,5,leaf,0.3,17,300,0.7255,0.2061,0.1495,0.3077,0.046
UMAP-15D,25,5,leaf,0.5,4,19,0.9826,0.073,0.0717,0.7692,0.0552
UMAP-15D,25,5,leaf,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,25,10,eom,0.0,10,131,0.8801,0.0673,0.0593,0.4545,0.0269
UMAP-15D,25,10,eom,0.3,10,131,0.8801,0.0673,0.0593,0.4545,0.0269
UMAP-15D,25,10,eom,0.5,5,61,0.9442,0.0085,0.0081,0.6897,0.0056
UMAP-15D,25,10,eom,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,25,10,leaf,0.0,16,371,0.6606,0.2107,0.1392,0.3226,0.0449
UMAP-15D,25,10,leaf,0.3,16,371,0.6606,0.2107,0.1392,0.3226,0.0449
UMAP-15D,25,10,leaf,0.5,5,61,0.9442,0.0085,0.0081,0.6897,0.0056
UMAP-15D,25,10,leaf,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,40,1,eom,0.0,12,300,0.7255,0.1629,0.1182,0.4,0.0473
UMAP-15D,40,1,eom,0.3,10,246,0.7749,0.171,0.1325,0.4545,0.0602
UMAP-15D,40,1,eom,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,40,1,eom,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,40,1,leaf,0.0,12,300,0.7255,0.1629,0.1182,0.4,0.0473
UMAP-15D,40,1,leaf,0.3,10,246,0.7749,0.171,0.1325,0.4545,0.0602
UMAP-15D,40,1,leaf,0.5,3,1,0.9991,0.0482,0.0481,0.8696,0.0419
UMAP-15D,40,1,leaf,1.0,2,1,0.9991,0.0576,0.0575,1.0,0.0575
UMAP-15D,40,3,eom,0.0,11,273,0.7502,0.0888,0.0666,0.4255,0.0283
UMAP-15D,40,3,eom,0.3,11,273,0.7502,0.0888,0.0666,0.4255,0.0283
UMAP-15D,40,3,eom,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,40,3,eom,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,40,3,leaf,0.0,13,317,0.71,0.1505,0.1068,0.3774,0.0403
UMAP-15D,40,3,leaf,0.3,12,314,0.7127,0.1486,0.1059,0.4,0.0424
UMAP-15D,40,3,leaf,0.5,3,9,0.9918,0.0145,0.0143,0.8696,0.0125
UMAP-15D,40,3,leaf,1.0,2,3,0.9973,0.0173,0.0173,1.0,0.0173
UMAP-15D,40,5,eom,0.0,5,66,0.9396,0.0811,0.0762,0.6897,0.0525
UMAP-15D,40,5,eom,0.3,5,66,0.9396,0.0811,0.0762,0.6897,0.0525
UMAP-15D,40,5,eom,0.5,4,19,0.9826,0.073,0.0717,0.7692,0.0552
UMAP-15D,40,5,eom,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,40,5,leaf,0.0,11,327,0.7008,0.1913,0.1341,0.4255,0.0571
UMAP-15D,40,5,leaf,0.3,11,327,0.7008,0.1913,0.1341,0.4255,0.0571
UMAP-15D,40,5,leaf,0.5,4,19,0.9826,0.073,0.0717,0.7692,0.0552
UMAP-15D,40,5,leaf,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,40,10,eom,0.0,6,72,0.9341,0.0105,0.0098,0.625,0.0061
UMAP-15D,40,10,eom,0.3,6,72,0.9341,0.0105,0.0098,0.625,0.0061
UMAP-15D,40,10,eom,0.5,5,61,0.9442,0.0085,0.0081,0.6897,0.0056
UMAP-15D,40,10,eom,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,40,10,leaf,0.0,10,418,0.6176,0.0693,0.0428,0.4545,0.0195
UMAP-15D,40,10,leaf,0.3,10,418,0.6176,0.0693,0.0428,0.4545,0.0195
UMAP-15D,40,10,leaf,0.5,5,61,0.9442,0.0085,0.0081,0.6897,0.0056
UMAP-15D,40,10,leaf,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,60,1,eom,0.0,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,1,eom,0.3,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,1,eom,0.5,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,1,eom,1.0,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,1,leaf,0.0,6,296,0.7292,0.0754,0.0549,0.625,0.0343
UMAP-15D,60,1,leaf,0.3,6,296,0.7292,0.0754,0.0549,0.625,0.0343
UMAP-15D,60,1,leaf,0.5,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,1,leaf,1.0,2,44,0.9597,0.0366,0.0351,1.0,0.0351
UMAP-15D,60,3,eom,0.0,4,175,0.8399,0.0598,0.0502,0.7692,0.0386
UMAP-15D,60,3,eom,0.3,4,175,0.8399,0.0598,0.0502,0.7692,0.0386
UMAP-15D,60,3,eom,0.5,2,52,0.9524,0.0126,0.012,1.0,0.012
UMAP-15D,60,3,eom,1.0,2,52,0.9524,0.0126,0.012,1.0,0.012
UMAP-15D,60,3,leaf,0.0,6,395,0.6386,0.0507,0.0324,0.625,0.0202
UMAP-15D,60,3,leaf,0.3,6,395,0.6386,0.0507,0.0324,0.625,0.0202
UMAP-15D,60,3,leaf,0.5,2,52,0.9524,0.0126,0.012,1.0,0.012
UMAP-15D,60,3,leaf,1.0,2,52,0.9524,0.0126,0.012,1.0,0.012
UMAP-15D,60,5,eom,0.0,4,109,0.9003,0.08,0.072,0.7692,0.0554
UMAP-15D,60,5,eom,0.3,4,109,0.9003,0.08,0.072,0.7692,0.0554
UMAP-15D,60,5,eom,0.5,3,19,0.9826,0.0626,0.0615,0.8696,0.0535
UMAP-15D,60,5,eom,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,60,5,leaf,0.0,6,335,0.6935,0.1015,0.0704,0.625,0.044
UMAP-15D,60,5,leaf,0.3,6,335,0.6935,0.1015,0.0704,0.625,0.044
UMAP-15D,60,5,leaf,0.5,3,19,0.9826,0.0626,0.0615,0.8696,0.0535
UMAP-15D,60,5,leaf,1.0,2,14,0.9872,0.0013,0.0013,1.0,0.0013
UMAP-15D,60,10,eom,0.0,4,52,0.9524,0.003,0.0029,0.7692,0.0022
UMAP-15D,60,10,eom,0.3,4,52,0.9524,0.003,0.0029,0.7692,0.0022
UMAP-15D,60,10,eom,0.5,4,52,0.9524,0.003,0.0029,0.7692,0.0022
UMAP-15D,60,10,eom,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,60,10,leaf,0.0,6,283,0.7411,0.0038,0.0028,0.625,0.0017
UMAP-15D,60,10,leaf,0.3,6,283,0.7411,0.0038,0.0028,0.625,0.0017
UMAP-15D,60,10,leaf,0.5,4,52,0.9524,0.003,0.0029,0.7692,0.0022
UMAP-15D,60,10,leaf,1.0,2,44,0.9597,0.0026,0.0025,1.0,0.0025
UMAP-15D,80,1,eom,0.0,3,215,0.8033,0.0103,0.0083,0.8696,0.0072
UMAP-15D,80,1,eom,0.3,3,215,0.8033,0.0103,0.0083,0.8696,0.0072
UMAP-15D,80,1,eom,0.5,2,174,0.8408,0.0041,0.0035,1.0,0.0035
UMAP-15D,80,1,eom,1.0,2,174,0.8408,0.0041,0.0035,1.0,0.0035
UMAP-15D,80,1,leaf,0.0,5,375,0.6569,0.0319,0.021,0.6897,0.0145
UMAP-15D,80,1,leaf,0.3,5,375,0.6569,0.0319,0.021,0.6897,0.0145
UMAP-15D,80,1,leaf,0.5,2,174,0.8408,0.0041,0.0035,1.0,0.0035
UMAP-15D,80,1,leaf,1.0,2,174,0.8408,0.0041,0.0035,1.0,0.0035
UMAP-15D,80,3,eom,0.0,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,3,eom,0.3,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,3,eom,0.5,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,3,eom,1.0,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,3,leaf,0.0,5,472,0.5682,0.0025,0.0014,0.6897,0.001
UMAP-15D,80,3,leaf,0.3,5,472,0.5682,0.0025,0.0014,0.6897,0.001
UMAP-15D,80,3,leaf,0.5,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,3,leaf,1.0,2,180,0.8353,0.0032,0.0027,1.0,0.0027
UMAP-15D,80,5,eom,0.0,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,5,eom,0.3,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,5,eom,0.5,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,5,eom,1.0,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,5,leaf,0.0,4,483,0.5581,0.0055,0.0031,0.7692,0.0024
UMAP-15D,80,5,leaf,0.3,4,483,0.5581,0.0055,0.0031,0.7692,0.0024
UMAP-15D,80,5,leaf,0.5,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,5,leaf,1.0,2,257,0.7649,0.0213,0.0163,1.0,0.0163
UMAP-15D,80,10,eom,0.0,2,126,0.8847,0.0011,0.0009,1.0,0.0009
UMAP-15D,80,10,eom,0.3,2,126,0.8847,0.0011,0.0009,1.0,0.0009
UMAP-15D,80,10,eom,0.5,2,126,0.8847,0.0011,0.0009,1.0,0.0009
UMAP-15D,80,10,eom,1.0,2,126,0.8847,0.0011,0.0009,1.0,0.0009
UMAP-15D,80,10,leaf,0.0,3,341,0.688,0.2853,0.1963,0.8696,0.1707
UMAP-15D,80,10,leaf,0.3,3,341,0.688,0.2853,0.1963,0.8696,0.1707
UMAP-15D,80,10,leaf,0.5,2,126,0.8847,0.0011,0.0009,1.0,0.0009
UMAP-15D,80,10,leaf,1.0,2,126,0.8847,0.0011,0.0009,1.0,0.0009
